CaseID,weight,XSPANISH,INTERNET,Q1,Q2_A,Q2_B,Q2_C,Q2_D,Q2_E,Q2_Refused,Q3,Q4,Q5_A,Q5_B,Q5_C,Q5_D,Q5_E,Q5_F,Q5_Refused,Q7,Q9,Q10,Q11,Q12,Q13,Q14,INTMOB,INTFREQ,SMART1,SNSINT2,PPAGE,PPEDUCAT,PPETHM,PPGENDER,PPINCIMP,PPMSACAT,PPSTATEN,PPWORK
835,.7881,1,1,6,0,0,0,0,1,0,5,2,0,0,0,0,0,1,0,2,3,2,3,5,2,6,1,3,1,2,74,3,1,2,8,0,74,5
836,.9013,1,2,6,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,2,3,2,2,1,2,1,1,3,1,2,68,2,1,1,17,1,52,5
837,.8726,1,1,6,0,0,0,1,0,0,5,3,1,0,1,1,0,0,0,2,3,2,3,5,2,6,1,2,1,1,57,4,1,1,16,1,63,7
838,1.9133,2,4,6,0,0,0,0,1,0,5,3,0,0,0,0,1,0,0,6,3,2,3,5,2,6,2,5,2,2,31,1,4,1,5,1,22,1
839,.8971,1,1,6,0,0,0,1,0,0,5,3,0,0,0,0,0,1,0,2,3,3,3,2,3,6,1,2,1,1,49,2,1,1,7,1,57,1
840,.7123,1,2,2,0,0,0,1,0,0,5,2,1,1,1,1,0,0,0,2,1,2,3,2,2,6,1,3,1,1,73,4,1,1,17,1,41,5
841,1.2263,1,1,2,0,0,0,1,0,0,2,2,0,0,1,1,0,0,0,2,1,2,2,2,2,6,1,2,1,1,37,4,2,2,16,1,58,1
842,.872,1,1,6,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,2,3,2,3,5,2,6,1,3,1,2,57,3,1,2,12,1,21,1
843,.892,1,5,6,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,6,3,3,3,1,2,6,2,5,1,2,70,2,1,2,9,0,62,5
844,1.1679,1,1,6,0,1,0,0,0,0,5,1,0,0,0,1,0,0,0,2,3,2,3,1,2,6,1,2,1,2,42,2,1,1,16,1,54,1
845,1.3585,1,2,6,0,0,0,0,1,0,5,3,0,0,0,0,1,0,0,6,1,1,3,5,2,6,2,2,2,1,54,1,4,2,3,1,74,6
846,1.5335,2,1,6,0,0,1,0,0,0,5,1,0,1,0,0,0,0,0,4,2,1,1,1,1,3,1,1,1,1,55,1,4,1,15,1,93,1
847,1.1186,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,1,1,20,2,1,1,4,1,47,1
848,1.494,1,1,2,1,1,0,0,0,0,5,3,1,1,1,1,0,0,0,6,1,2,2,1,3,6,1,2,1,1,29,3,2,2,13,1,57,7
849,1.5883,1,1,5,0,1,0,0,0,0,4,2,0,1,0,1,0,0,0,1,2,2,2,1,2,2,1,1,1,1,42,3,3,2,16,1,23,2
850,1.246,1,1,6,0,0,0,0,1,0,5,3,1,0,1,0,0,0,0,6,3,3,3,5,2,6,1,1,1,1,35,1,1,1,16,0,41,1
852,1.1089,1,1,6,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,5,3,3,3,5,2,5,-1,4,3,2,30,2,1,2,14,1,56,1
853,1.4255,1,1,6,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,5,2,2,2,1,2,6,1,2,1,1,19,1,1,2,17,1,61,1
854,.837,1,1,2,1,1,1,0,0,0,5,2,1,0,1,0,0,0,0,2,3,3,3,5,2,6,1,2,1,1,32,4,1,2,12,1,32,1
855,1.1483,1,1,6,0,0,0,1,0,0,5,3,1,0,1,0,0,0,0,2,1,3,3,5,3,6,1,1,1,1,26,3,1,2,14,1,23,1
856,1.9802,1,1,2,0,0,0,1,0,0,3,2,1,1,1,1,0,0,0,2,2,1,2,1,2,1,1,1,1,1,26,2,3,1,18,1,93,1
857,.8956,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,3,2,2,1,2,6,1,2,1,1,43,4,1,2,19,1,53,1
858,.6126,1,2,2,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,6,3,2,3,5,2,6,1,4,1,2,73,4,4,2,16,1,93,5
861,.6285,1,1,6,0,0,0,0,1,0,5,3,0,1,1,0,0,0,0,6,3,3,3,1,2,6,1,2,1,1,23,2,5,1,9,1,74,1
863,.8666,1,1,2,1,1,0,0,0,0,5,3,1,0,0,1,0,0,0,6,3,3,3,2,3,6,1,2,1,1,39,4,1,2,16,0,44,1
864,.923,1,1,2,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,2,1,3,2,1,2,6,1,2,1,1,35,4,1,1,16,1,33,1
865,.8671,1,1,6,0,0,0,0,1,0,5,2,0,0,1,1,0,0,0,6,3,3,2,2,1,6,1,5,1,2,24,4,1,2,5,1,64,1
866,.7069,1,2,2,0,0,0,1,0,0,1,3,1,1,1,0,0,0,0,2,3,2,3,2,2,6,1,3,1,1,55,3,1,1,1,1,86,4
867,1.0114,1,1,6,0,0,0,0,1,0,5,3,0,1,0,1,0,0,0,6,3,2,3,1,2,6,1,2,1,1,45,3,4,2,12,1,93,1
869,.8806,1,1,6,0,1,0,0,0,0,5,1,0,0,0,1,0,0,0,2,3,1,3,4,2,6,1,2,1,1,52,4,1,2,16,0,61,1
870,2.1109,1,1,6,0,0,0,0,1,0,5,3,0,0,1,1,0,0,0,6,3,1,3,5,3,6,1,2,1,1,19,2,3,2,11,1,33,1
871,1.5554,2,1,6,0,0,0,0,1,0,5,1,0,1,1,0,0,0,0,6,3,1,1,5,2,6,1,1,1,1,42,2,4,1,8,1,93,2
872,1.2278,1,1,5,0,1,0,0,0,0,5,3,0,0,0,1,0,0,0,2,3,2,2,1,3,6,1,2,1,1,20,2,1,1,16,1,93,1
873,1.3731,1,1,6,0,0,0,0,1,0,5,2,0,1,0,0,0,0,0,2,3,3,3,5,2,6,2,3,1,2,46,3,3,1,16,1,93,1
874,.7404,1,1,2,0,0,0,1,0,0,5,2,1,1,1,1,0,0,0,2,1,2,3,5,2,6,1,2,1,1,54,4,1,2,19,1,93,1
875,1.351,2,1,3,0,0,0,1,0,0,4,1,1,0,1,1,0,0,0,5,1,1,1,2,2,6,1,1,1,1,46,3,4,2,9,1,93,4
877,.8124,1,1,6,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,2,3,2,2,2,2,6,1,2,1,1,50,4,1,2,17,1,41,1
878,.7797,2,1,6,0,0,0,0,1,0,5,3,0,1,1,0,0,0,0,6,3,1,3,5,3,1,1,3,2,1,69,3,4,2,3,1,59,5
879,.7987,1,1,6,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,6,3,2,2,1,2,6,1,2,1,1,40,4,1,2,17,1,93,1
880,.932,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,3,6,2,3,2,1,68,1,1,2,11,1,11,5
881,1.0081,1,1,3,0,1,0,0,0,0,5,1,0,0,1,0,0,0,0,6,1,1,2,1,2,6,1,2,1,1,52,2,4,1,18,1,93,6
882,.7145,1,2,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,2,3,2,2,5,2,6,2,5,2,2,71,3,1,1,3,1,34,5
883,.9693,1,5,6,0,0,0,1,0,0,5,3,0,1,1,0,0,0,0,6,3,2,3,1,3,6,2,4,2,2,52,2,1,1,4,1,35,6
884,.9222,1,3,6,0,0,0,0,1,0,5,3,0,1,1,0,0,0,0,6,3,3,3,1,3,6,2,5,2,2,57,2,1,2,4,1,31,1
885,1.0761,1,1,2,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,2,1,2,2,1,2,3,1,2,1,1,28,4,1,1,15,0,46,1
886,1.2801,1,1,6,0,1,0,0,0,0,5,2,0,0,1,0,0,0,0,6,3,2,2,5,2,6,2,2,1,2,58,3,3,1,13,0,21,1
887,.8989,1,2,2,0,1,0,0,0,0,5,2,0,1,0,1,0,0,0,2,1,3,2,1,2,6,1,2,1,1,66,4,2,2,17,1,54,5
888,1.0496,1,1,2,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,1,25,4,1,2,17,1,21,1
889,1.0167,1,2,2,0,0,0,1,0,0,5,2,1,0,1,1,0,0,0,2,3,2,2,1,2,6,2,4,2,2,43,2,1,2,5,1,63,1
890,1.0492,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,2,6,2,2,2,1,82,4,1,1,13,0,81,5
891,.9002,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,6,3,2,2,1,3,6,1,1,1,1,31,4,1,2,17,1,14,1
892,1.4633,1,1,2,1,0,0,0,0,0,5,1,1,0,1,1,0,0,0,6,1,1,2,1,2,1,1,1,1,1,30,3,4,2,8,1,74,1
893,.8956,1,1,2,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,2,3,2,2,1,2,6,1,2,1,1,44,4,1,2,19,1,52,2
894,.7249,1,1,6,0,0,0,0,1,0,5,1,0,0,1,0,0,0,0,6,3,1,2,1,2,6,1,2,1,1,67,2,1,2,15,1,93,5
895,.5855,1,1,2,0,0,0,1,0,0,5,2,0,1,1,1,0,0,0,5,3,2,2,1,2,6,1,3,1,2,79,4,1,2,16,1,93,5
896,1.4619,1,1,1,0,1,0,0,0,0,4,1,0,1,1,0,0,0,0,4,1,1,1,3,2,3,1,1,1,1,23,3,2,2,13,1,34,6
897,1.3031,2,1,2,0,0,0,1,0,0,5,1,0,0,1,1,0,0,0,5,2,1,1,2,2,6,1,2,1,1,48,2,4,1,9,1,93,2
899,1.032,1,1,6,0,0,0,1,0,0,5,2,1,0,1,1,0,0,0,6,3,2,3,1,2,6,1,1,1,1,42,3,1,1,18,1,57,1
900,1.4074,1,1,6,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,6,3,3,2,5,2,6,1,2,1,1,56,2,2,2,16,1,54,1
901,1.0745,1,1,6,0,0,0,1,0,0,5,3,0,0,1,0,0,0,0,6,3,3,3,5,1,6,1,2,1,1,23,3,1,2,12,1,93,1
902,.9596,1,1,6,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,6,1,1,1,1,2,6,1,1,1,1,52,3,1,1,17,1,23,4
903,.728,1,1,6,0,0,0,1,0,0,1,3,1,1,1,1,0,0,0,2,3,2,2,1,2,6,1,2,1,1,71,4,1,1,18,1,59,5
904,.7777,1,1,2,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,2,1,2,2,1,2,3,1,1,1,1,46,4,4,1,13,1,93,1
905,.7293,1,2,6,0,0,0,1,0,0,5,3,0,0,1,0,0,0,0,6,3,3,3,5,3,6,1,3,1,1,61,2,1,2,6,1,41,1
906,.8136,1,1,6,0,1,0,0,0,0,5,3,0,0,0,0,0,1,0,2,3,3,3,1,3,6,1,2,1,1,34,3,1,2,7,1,63,6
907,1.1425,1,1,5,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,2,3,2,3,1,3,6,1,3,1,1,29,3,1,2,15,1,59,1
908,.4109,1,1,2,0,0,0,1,0,0,5,1,1,0,0,0,0,0,0,6,1,2,1,1,2,3,1,1,1,1,30,4,5,2,8,1,16,1
909,1.0098,1,1,6,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,2,1,2,3,1,3,6,1,2,1,1,35,3,1,1,14,1,41,2
910,1.235,2,3,6,0,0,0,0,1,0,4,3,1,1,0,0,0,0,0,6,3,3,3,5,3,6,1,5,1,1,48,2,4,2,10,1,21,1
911,1.3101,2,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,0,1,6,3,3,3,5,3,6,1,1,2,1,62,1,4,1,1,1,93,4
912,1.7649,1,1,2,1,1,1,0,0,0,4,3,1,1,1,1,0,0,0,3,1,1,1,3,1,2,1,1,1,1,34,1,4,2,16,1,74,5
913,1.1739,1,1,2,1,0,0,0,0,0,5,3,1,1,1,1,0,0,0,2,1,2,1,1,2,6,1,2,1,2,41,2,1,1,16,1,21,1
914,.7317,1,1,6,0,1,0,0,0,0,4,2,0,0,0,1,0,0,0,6,3,1,2,3,2,6,1,2,1,1,69,4,1,1,14,1,21,5
915,1.5369,1,1,6,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,2,1,1,2,1,1,5,1,2,1,1,41,2,2,2,8,1,35,1
916,1.3839,1,1,6,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,2,1,2,2,5,2,5,1,1,1,1,19,2,1,1,16,1,22,1
917,.5127,1,1,2,1,0,0,0,0,0,5,3,0,1,0,0,0,0,0,4,1,1,2,5,1,6,1,1,1,1,20,3,5,1,12,1,74,1
918,.7317,1,1,2,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,2,1,2,2,2,2,1,1,1,1,2,65,4,1,1,19,1,16,1
919,.8888,1,1,6,0,0,0,1,0,0,5,2,0,1,1,1,0,0,0,2,3,2,2,1,2,6,2,3,2,1,54,3,1,2,16,1,35,1
920,.9009,1,1,2,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,2,1,2,2,2,2,4,1,2,1,1,32,4,1,1,13,1,56,1
921,1.086,1,2,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,3,6,2,4,2,1,47,2,1,1,16,1,23,1
922,.9481,1,1,2,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,2,1,2,2,5,2,1,1,1,1,1,40,4,1,1,19,1,22,1
924,1.5073,1,1,2,0,0,0,1,0,0,1,2,1,1,1,1,0,0,0,2,1,2,1,1,2,3,1,1,2,2,45,3,4,1,19,0,92,1
926,.9535,1,1,4,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,2,1,1,2,1,1,1,1,1,39,1,1,1,5,1,91,7
927,1.5833,1,1,6,0,0,0,1,0,0,5,1,0,0,1,0,0,0,0,6,2,2,1,5,2,4,1,2,1,1,24,3,4,2,12,1,23,1
928,.81,1,1,6,0,0,0,0,1,0,5,3,0,0,0,1,0,0,0,6,3,2,3,1,2,6,1,2,1,1,53,3,1,2,17,1,93,7
929,.6565,1,1,6,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,2,1,1,2,1,2,5,1,1,1,1,61,4,1,2,16,1,61,2
930,.9202,1,1,6,0,1,0,0,0,0,5,3,0,0,0,0,0,1,0,6,1,1,3,1,3,6,1,2,1,1,47,2,1,1,13,1,88,6
932,.8302,1,1,6,0,0,0,1,0,0,2,2,1,1,0,0,0,0,0,2,1,2,1,1,2,6,1,2,1,1,53,4,1,2,15,1,56,1
933,.7491,1,4,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,2,3,5,2,6,2,2,2,1,87,2,1,2,7,1,21,5
934,.7759,1,2,2,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,2,3,2,3,1,2,6,2,4,1,1,55,4,1,2,13,1,31,1
935,.9167,1,1,2,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,5,3,2,2,1,2,6,1,2,1,2,48,2,1,2,16,1,91,1
936,.8771,1,2,5,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,2,3,2,2,1,2,6,2,2,1,1,49,4,1,1,17,1,16,1
937,1.6254,2,2,6,0,1,0,0,0,0,5,3,1,1,1,1,0,0,0,6,3,3,3,5,3,6,1,3,3,1,56,3,4,2,18,1,21,2
938,1.4689,1,1,2,0,0,0,1,0,0,5,3,1,0,1,1,0,0,0,-1,3,2,2,1,3,6,1,2,1,1,18,1,1,1,14,0,35,1
939,1.5983,1,1,1,0,1,0,0,0,0,5,3,0,1,1,1,0,0,0,6,1,3,2,3,1,2,1,2,1,1,35,1,4,2,15,1,74,7
940,1.2988,1,2,2,0,1,0,0,0,0,5,1,0,0,0,1,0,0,0,6,1,1,1,2,2,6,1,2,1,1,24,3,2,2,5,1,63,1
942,.9265,1,1,6,0,1,0,0,0,0,4,2,1,0,0,1,0,0,0,2,3,2,2,1,2,6,1,2,1,1,44,4,1,2,9,1,59,1
943,.8408,1,1,2,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,2,1,2,2,1,2,6,1,1,1,1,46,3,1,1,7,0,62,6
944,1.113,1,2,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,1,3,2,3,6,2,5,1,2,71,2,2,2,16,1,52,5
945,1.0937,1,1,6,0,0,0,1,0,0,5,3,0,0,1,1,0,0,0,6,3,3,3,5,2,6,1,1,1,2,49,2,1,1,10,1,34,1
946,1.0291,1,1,6,0,1,0,0,0,0,5,3,1,0,0,1,0,0,0,6,2,1,3,2,2,6,1,2,2,2,55,2,1,2,11,0,33,1
947,1.0849,1,1,1,0,0,0,1,0,0,5,3,0,1,0,0,0,0,0,6,2,2,3,4,2,6,2,5,2,2,22,3,1,1,16,1,93,7
948,1.5213,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,1,1,2,1,1,1,1,1,36,4,3,1,18,1,59,1
949,1.3567,1,1,2,0,0,0,1,0,0,3,2,1,1,1,1,0,0,0,2,1,2,2,1,2,1,1,1,1,1,32,4,3,1,16,1,93,1
950,.817,1,1,2,0,0,0,0,1,0,5,2,1,0,0,1,0,0,0,6,3,2,3,1,2,5,1,2,2,1,67,2,1,2,14,1,23,1
951,1.1727,1,2,2,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,2,6,1,1,1,2,21,2,1,1,12,1,86,7
952,1.2988,1,1,6,1,0,1,0,0,0,5,3,0,1,0,1,0,0,0,2,2,3,3,2,2,5,1,1,1,1,21,3,2,2,1,1,56,1
953,1.6619,2,1,6,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,1,2,3,5,2,5,1,3,1,1,23,1,4,2,16,1,93,1
954,.9587,1,1,6,0,0,0,1,0,0,5,3,1,1,1,1,0,0,0,6,3,2,1,2,3,6,1,2,1,1,34,3,1,2,16,1,33,1
955,1.2551,1,1,2,1,0,0,0,0,0,5,2,0,0,0,1,0,0,0,2,2,2,3,1,2,1,1,2,1,1,51,4,3,1,16,1,93,1
956,1.1334,1,1,6,0,0,0,0,1,0,5,3,1,1,1,1,0,0,0,6,3,2,3,2,3,6,1,2,1,1,58,1,1,2,16,1,62,5
957,.8211,1,2,2,0,0,0,1,0,0,5,2,1,0,1,1,0,0,0,2,1,2,3,5,2,6,1,2,1,1,40,4,1,1,16,0,12,1
958,1.1251,1,1,6,0,1,0,0,0,0,-1,3,0,0,1,0,0,0,0,2,3,2,3,5,2,6,1,4,1,1,31,3,1,2,10,1,21,1
959,.6636,1,1,2,0,0,0,1,0,0,5,2,0,0,0,0,0,0,1,5,1,2,2,2,2,6,2,1,2,1,62,1,1,2,4,1,93,7
960,1.5201,1,2,6,0,0,1,0,0,0,5,1,1,0,0,1,0,0,0,6,3,1,3,2,2,6,1,4,1,1,50,2,3,2,4,1,59,1
961,.817,1,1,2,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,6,3,2,2,1,2,6,2,2,2,1,62,2,1,2,15,1,23,2
962,.2978,1,1,2,0,0,0,1,0,0,5,1,0,0,0,1,0,0,0,5,3,2,3,4,3,6,1,2,1,1,62,2,5,2,7,1,59,2
963,.4213,1,1,2,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,2,1,2,2,1,2,1,1,2,1,1,30,4,5,1,9,1,43,1
964,.9342,1,1,2,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,6,3,3,2,1,2,6,2,2,2,2,55,3,1,1,16,1,34,1
965,.9499,1,1,6,0,0,0,1,0,0,5,2,0,0,1,1,0,0,0,2,1,2,2,5,2,6,1,5,1,2,43,4,1,2,16,0,52,1
966,1.4329,1,1,2,0,0,0,1,0,0,1,2,1,1,0,1,0,0,0,2,1,2,2,1,2,1,2,2,1,2,20,1,1,2,17,1,21,7
967,.8956,1,1,2,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,2,3,2,2,2,2,6,1,1,1,2,33,4,1,2,19,1,58,1
968,1.2431,1,1,2,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,2,1,2,2,1,2,3,1,2,1,1,27,4,1,1,9,1,33,1
969,.9629,1,1,2,1,0,0,0,0,0,5,2,1,1,1,1,0,0,0,2,3,2,2,1,2,5,1,1,1,1,38,3,4,1,14,1,88,1
970,1.0454,1,1,6,0,0,0,0,1,0,5,2,1,1,1,1,0,0,0,6,3,2,2,1,2,6,1,2,1,2,39,3,1,1,12,0,56,6
971,.8726,1,1,2,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,2,1,2,2,1,2,1,1,2,1,1,45,4,1,1,15,1,74,1
972,.7612,1,2,2,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,2,3,2,2,1,2,1,1,4,1,1,53,2,1,2,7,1,86,6
973,.9009,1,1,6,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,1,3,2,1,2,6,1,2,1,2,38,4,1,1,12,1,63,2
974,.6804,1,1,2,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,2,1,2,2,5,3,1,1,2,1,1,63,4,1,1,12,1,46,5
975,.923,1,1,2,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,2,1,2,2,1,2,4,1,1,1,1,36,4,1,1,19,1,31,1
976,.3414,1,1,6,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,3,2,2,1,2,6,1,2,1,2,45,3,5,2,13,1,95,2
977,.8514,1,1,2,0,0,0,0,1,0,5,2,0,0,0,1,0,0,0,2,3,2,3,4,1,6,1,2,1,2,55,3,1,1,18,1,87,2
978,1.5399,1,4,6,0,0,0,0,1,0,5,2,0,0,0,0,0,1,0,5,1,1,2,3,2,6,1,5,2,2,60,2,2,2,1,0,85,4
980,.7446,1,1,6,0,0,0,1,0,0,5,3,1,1,0,1,0,0,0,2,1,2,3,2,2,6,1,2,1,1,33,4,1,2,13,0,21,7
981,1.0218,1,1,2,1,0,0,0,0,0,5,2,1,0,0,0,0,0,0,2,3,3,2,2,2,1,1,1,1,1,29,4,1,2,17,1,31,1
982,.5855,1,1,2,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,2,3,2,2,2,2,6,1,2,1,1,72,4,1,2,16,1,85,1
983,.7793,1,1,6,1,0,0,0,0,0,4,3,1,0,1,0,0,0,0,6,3,1,2,1,3,6,1,2,1,2,62,3,1,1,17,1,35,1
984,.5451,1,1,5,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,6,1,2,2,1,1,6,1,2,1,1,79,4,1,2,7,1,61,2
985,1.0288,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,2,6,1,1,1,1,29,3,1,2,9,0,21,1
987,1.2721,1,1,5,0,1,0,0,0,0,5,3,1,0,0,1,0,0,0,2,1,2,1,1,2,6,1,1,1,1,29,3,4,2,13,1,93,7
988,.7662,2,1,2,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,6,3,3,3,5,2,6,1,1,1,1,39,4,4,2,2,1,93,7
989,1.3589,1,1,6,0,0,0,0,1,0,5,2,0,0,0,1,0,0,0,2,3,2,3,1,2,6,1,2,1,1,41,2,4,2,15,0,74,1
990,.7044,1,1,5,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,4,3,3,2,1,2,6,2,3,2,1,74,4,1,1,14,0,42,5
991,1.9851,1,1,2,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,2,3,1,2,2,2,6,1,1,1,2,18,1,2,1,13,1,56,4
992,1.1387,1,1,2,0,0,0,1,0,0,5,3,0,0,1,0,0,0,0,2,2,2,3,1,3,6,1,2,1,1,29,2,1,2,4,0,71,7
993,1.072,1,2,6,0,0,0,1,0,0,5,1,0,0,0,0,1,0,0,4,2,1,3,5,2,6,2,4,2,1,53,4,2,1,4,1,43,6
994,1.0297,1,2,6,0,0,0,1,0,0,5,3,0,0,0,0,0,1,0,6,1,3,3,5,2,6,2,4,2,2,75,2,1,1,9,1,74,5
995,.5532,1,1,2,0,0,0,1,0,0,5,2,0,1,1,1,0,0,0,2,1,2,2,1,2,1,1,2,1,1,26,3,5,2,10,0,61,1
996,.8726,1,1,2,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,2,3,2,2,1,2,6,1,1,1,1,57,4,1,1,18,1,59,1
997,.8124,1,1,6,0,1,0,0,0,0,5,2,0,0,0,1,0,0,0,2,3,2,3,2,2,6,1,2,1,1,52,4,1,2,16,1,34,1
998,.6626,1,1,6,0,0,0,1,0,0,-1,3,0,1,0,1,0,0,0,6,3,3,3,2,3,6,1,3,1,1,63,3,1,2,11,1,93,1
